"t(s)","a(m/s²)"
1.835613362E2,-9.366172943E0
1.835713052E2,-1.009859985E1
1.835812752E2,-8.100854187E0
1.835912442E2,-5.958658905E0
1.836012142E2,-4.274511108E0
1.836111842E2,-2.401156769E0
1.836211532E2,-2.286495209E0
1.836311232E2,-1.633253632E0
1.836410922E2,8.637039185E-2
1.836510622E2,1.549427948E0
1.836610312E2,4.229454803E0
1.836710012E2,8.061336365E0
1.836809712E2,8.588240662E0
1.836909402E2,7.894433441E0
1.837009102E2,3.006797333E0
1.837108792E2,-3.676354980E-1
1.837208492E2,1.631607056E0
1.837308192E2,2.735711060E0
1.837407882E2,4.250710602E0
1.837507582E2,5.332061920E0
1.837607272E2,5.411995697E0
1.837706972E2,4.984933777E0
1.837806662E2,4.864134979E0
1.837906362E2,5.009931793E0
1.838006052E2,5.604794769E0
1.838105752E2,5.313650208E0
1.838205452E2,3.452420654E0
1.838305142E2,1.462608490E0
1.838404842E2,8.652008057E-2
1.838504532E2,-8.009843445E-1
1.838604232E2,-2.038011932E0
1.838703932E2,-3.065026245E0
1.838803622E2,-7.521858215E-1
1.838903322E2,1.563498688E0
1.839003012E2,2.180066528E0
1.839102712E2,2.712658997E0
1.839202402E2,2.923869781E0
1.839302102E2,2.122586060E0
1.839401802E2,1.225501556E0
1.839501492E2,8.617579651E-1
1.839601192E2,8.665480042E-1
1.839700882E2,7.436535645E-1
1.839800582E2,9.139993286E-1
1.839900272E2,1.166973267E0
1.839999972E2,1.419049072E0
1.840099672E2,1.429826660E0
1.840199362E2,1.480421448E0
1.840299062E2,1.634750519E0
1.840398752E2,1.903741150E0
1.840498452E2,2.156715088E0
1.840598142E2,2.365830231E0
1.840697842E2,2.566562805E0
1.840797542E2,2.861150208E0
1.840897232E2,2.856958923E0
1.840996932E2,2.888842621E0
1.841096622E2,2.781515808E0
1.841196322E2,2.743943939E0
1.841296012E2,2.914888458E0
1.841395712E2,3.226540375E0
1.841495412E2,2.926264801E0
1.841595102E2,1.864223328E0
1.841694802E2,3.221301270E-1
1.841794492E2,-1.041384430E0
1.841894192E2,-1.258433075E0
1.841993882E2,-8.346643066E-1
1.842093582E2,-1.862127686E-1
1.842193282E2,2.559677124E-1
1.842292972E2,1.172062683E-1
1.842392672E2,-7.722441101E-1
1.842492362E2,-2.394271088E0
1.842592062E2,-3.906426544E0
1.842691752E2,-3.804638214E0
1.842791452E2,-2.337089996E0
1.842891152E2,-2.023791504E-1
1.842990842E2,1.295855255E0
1.843090542E2,2.657124481E0
1.843190232E2,3.882326660E0
1.843289932E2,5.224286041E0
1.843389622E2,6.042185211E0
1.843489322E2,5.003495178E0
1.843589022E2,3.228336639E0
1.843688712E2,2.322121124E0
1.843788412E2,1.123862915E0
1.843888098E2,-7.217990112E-1
1.843987798E2,-1.221609650E0
1.844087488E2,-1.679357758E0
1.844187188E2,-2.683170319E0
1.844286888E2,-3.530707855E0
1.844386578E2,-3.191363525E0
1.844486278E2,-2.889141998E0
1.844585968E2,-2.283351746E0
1.844685668E2,-7.174580383E-1
1.844785358E2,9.116043091E-1
1.844885058E2,1.881437531E0
1.844984758E2,2.247875519E0
1.845084448E2,2.630180511E0
1.845184148E2,3.090323639E0
1.845283838E2,4.259841614E0
1.845383538E2,5.605842590E0
1.845483228E2,5.492677917E0
1.845582928E2,3.812422028E0
1.845682628E2,2.041754150E0
1.845782318E2,1.340163116E0
1.845882018E2,1.176253967E0
1.845981708E2,1.082848206E0
1.846081408E2,4.541555786E-1
1.846181098E2,-1.450483704E-1
1.846280798E2,-9.204359436E-1
1.846380498E2,-2.214944000E0
1.846480188E2,-3.511996765E0
1.846579888E2,-5.079686737E0
1.846679578E2,-6.893015900E0
1.846779278E2,-8.690478058E0
1.846878978E2,-1.026490402E1
1.846978668E2,-1.169967041E1
1.847078368E2,-1.133428024E1
1.847178058E2,-9.118887177E0
1.847277758E2,-6.974296875E0
1.847377448E2,-4.808899841E0
1.847477148E2,-2.407294006E0
1.847576848E2,-1.883084106E0
1.847676538E2,-1.520837402E0
1.847776238E2,-1.857637024E-1
1.847875928E2,9.765692139E-1
1.847975628E2,3.445984039E0
1.848075318E2,6.891369324E0
1.848175018E2,1.048030609E1
1.848274718E2,1.139415573E1
1.848374408E2,1.126692032E1
1.848474108E2,6.243067474E0
1.848573798E2,-2.246678009E0
1.848673498E2,-6.274951172E-1
1.848773188E2,2.454745331E0
1.848872888E2,2.988834686E0
1.848972588E2,3.254831543E0
1.849072278E2,3.680695953E0
1.849171978E2,3.812272339E0
1.849271668E2,3.499572601E0
1.849371368E2,3.641028442E0
1.849471058E2,3.832779694E0
1.849570758E2,3.269501038E0
1.849670458E2,2.094444580E0
1.849770148E2,7.551795959E-1
1.849869848E2,-1.146615601E-1
1.849969538E2,-7.074288940E-1
1.850069238E2,-7.554789734E-1
1.850168928E2,1.655407562E0
1.850268628E2,3.193309479E0
1.850368328E2,2.840942230E0
1.850468018E2,2.772235107E0
1.850567718E2,2.906505890E0
1.850667408E2,2.821482697E0
1.850767108E2,2.311642914E0
1.850866798E2,1.118923187E0
1.850966498E2,5.923182678E-1
1.851066198E2,6.256988525E-1
1.851165888E2,2.002835083E-1
1.851265588E2,-1.678010559E-1
1.851365278E2,-2.224374390E-1
1.851464978E2,-5.553451538E-2
1.851564668E2,2.224374390E-1
1.851664368E2,5.424719238E-1
1.851764068E2,1.039139099E0
1.851863758E2,2.382894745E0
1.851963458E2,3.888912964E0
1.852063148E2,4.879103851E0
1.852162848E2,5.451962585E0
1.852262538E2,5.513035583E0
1.852362238E2,5.207820282E0
1.852461938E2,4.668491821E0
1.852561628E2,3.771557007E0
1.852661328E2,2.449955292E0
1.852761018E2,9.648934937E-1
1.852860718E2,-5.159770203E-1
1.852960408E2,-1.085093536E0
1.853060108E2,-3.412902832E-1
1.853159808E2,6.429130554E-1
1.853259498E2,1.210083618E0
1.853359198E2,1.808688812E0
1.853458888E2,1.472637634E0
1.853558588E2,3.143463135E-2
1.853658288E2,-1.586550751E0
1.853757978E2,-2.939736786E0
1.853857682E2,-4.080514526E0
1.853957372E2,-4.261338501E0
1.854057072E2,-3.022814026E0
1.854156762E2,-9.672885132E-1
1.854256462E2,6.719526672E-1
1.854356162E2,1.972747650E0
1.854455852E2,3.002007294E0
1.854555552E2,3.293151855E0
1.854655242E2,3.721111908E0
1.854754942E2,3.498375092E0
1.854854632E2,3.331172791E0
1.854954332E2,4.607718201E0
1.855054032E2,3.538192291E0
1.855153722E2,1.137783966E0
1.855253422E2,-9.280700684E-1
1.855353112E2,-2.230661316E0
1.855452812E2,-2.852468262E0
1.855552502E2,-2.098635864E0
1.855652202E2,-8.833131409E-1
1.855751902E2,-6.391708374E-2
1.855851592E2,4.459226990E-1
1.855951292E2,1.440304871E0
1.856050982E2,1.983674927E0
1.856150682E2,1.869312744E0
1.856250372E2,2.077080688E0
1.856350072E2,2.339784393E0
1.856449772E2,2.763403473E0
1.856549462E2,3.582350464E0
1.856649162E2,3.926634521E0
1.856748852E2,2.966980133E0
1.856848552E2,1.675316162E0
1.856948242E2,1.265019379E0
1.857047942E2,1.154848480E0
1.857147642E2,7.381150818E-1
1.857247332E2,1.791773987E-1
1.857347032E2,-2.246827698E-1
1.857446722E2,-1.193468170E0
1.857546422E2,-2.046394501E0
1.857646112E2,-3.046015778E0
1.857745812E2,-4.256249084E0
1.857845512E2,-5.522465973E0
1.857945202E2,-6.705006866E0
1.858044902E2,-8.511300659E0
1.858144592E2,-1.023556503E1
1.858244292E2,-1.082429077E1
1.858343982E2,-1.044363235E1
1.858443682E2,-9.404193878E0
1.858543382E2,-6.305487671E0
1.858643072E2,-2.648442535E0
1.858742772E2,-1.046174469E0
1.858842462E2,-1.064586182E0
1.858942162E2,-1.613644409E-1
1.859041852E2,1.308728485E0
1.859141552E2,3.610791321E0
1.859241252E2,6.852749634E0
1.859340942E2,9.116192780E0
1.859440642E2,8.744515686E0
1.859540332E2,5.776787109E0
1.859640032E2,2.040406952E0
1.859739722E2,-1.319206696E0
1.859839422E2,2.731819153E-1
1.859939122E2,2.516716461E0
1.860038812E2,2.513273621E0
1.860138512E2,3.022364960E0
1.860238202E2,3.855532379E0
1.860337902E2,3.885021057E0
1.860437592E2,3.271446991E0
1.860537292E2,3.070415039E0
1.860636992E2,4.283342743E0
1.860736682E2,6.269113312E0
1.860836382E2,6.207890625E0
1.860936072E2,3.131937103E0
1.861035772E2,1.316661987E0
1.861135462E2,1.676513672E-2
1.861235162E2,-1.318308563E0
1.861334862E2,4.240681458E-1
1.861434552E2,3.032244415E0
1.861534252E2,3.211721191E0
1.861633942E2,2.520907745E0
1.861733642E2,1.799557800E0
1.861833332E2,1.961970062E0
1.861933032E2,2.832559662E0
1.862032732E2,3.076252899E0
1.862132422E2,2.438279572E0
1.862232122E2,1.790127411E0
1.862331812E2,1.459465027E0
1.862431512E2,1.197659454E0
1.862531212E2,1.363963623E0
1.862630902E2,1.665736084E0
1.862730602E2,2.201322327E0
1.862830292E2,2.457439728E0
1.862929992E2,2.550845490E0
1.863029682E2,2.547702026E0
1.863129382E2,3.006647644E0
1.863229082E2,3.361260223E0
1.863328772E2,3.337459717E0
1.863428472E2,2.872526550E0
1.863528162E2,2.385439453E0
1.863627862E2,1.985471191E0
1.863727552E2,1.614692230E0
1.863827252E2,1.315913544E0
1.863926965E2,9.104067993E-1
1.864026655E2,4.267625427E-1
1.864126355E2,2.294728088E-1
1.864226045E2,2.025288391E-1
1.864325745E2,-1.451980591E-2
1.864425435E2,-5.216651917E-1
1.864525135E2,-1.090482330E0
1.864624835E2,-1.744472351E0
1.864724525E2,-2.252815247E0
1.864824225E2,-3.022065582E0
1.864923915E2,-3.821103973E0
1.865023615E2,-4.822671204E0
1.865123305E2,-5.604345703E0
1.865223005E2,-5.353916473E0
1.865322705E2,-4.597988434E0
1.865422395E2,-2.639012146E0
1.865522095E2,-6.644682312E-1
1.865621785E2,1.839225311E0
1.865721485E2,3.831133118E0
1.865821175E2,6.241420898E0
1.865920875E2,7.115153961E0
1.866020575E2,5.762416992E0
1.866120265E2,4.865781555E0
1.866219965E2,5.121898956E0
1.866319655E2,4.485721893E0
1.866419355E2,2.318977661E0
1.866519045E2,1.505269775E0
1.866618745E2,7.135661316E-1
1.866718445E2,-6.429130554E-1
1.866818135E2,-2.309397583E0
1.866917835E2,-3.092419281E0
1.867017525E2,-4.080813904E0
1.867117225E2,-3.037633209E0
1.867216915E2,-4.535568237E-2
1.867316615E2,1.263073425E0
1.867416315E2,1.493893433E0
1.867516005E2,1.117725677E0
1.867615705E2,1.268462219E0
1.867715395E2,1.805096283E0
1.867815095E2,2.679877167E0
1.867914785E2,4.293371887E0
1.868014485E2,4.989723816E0
1.868114185E2,4.278852081E0
1.868213875E2,2.439177704E0
1.868313575E2,1.085093536E0
1.868413265E2,3.502716064E-2
1.868512965E2,-5.969586182E-1
1.868612655E2,-9.882449341E-1
1.868712355E2,-1.955683136E0
1.868812055E2,-2.940335541E0
1.868911745E2,-4.021537170E0
1.869011445E2,-5.104834442E0
1.869111135E2,-6.337221680E0
1.869210835E2,-7.701933746E0
1.869310535E2,-9.150471497E0
1.869410225E2,-1.041788589E1
1.869509925E2,-1.102442459E1
1.869609615E2,-9.393715668E0
1.869709315E2,-7.268285522E0
1.869809005E2,-5.354215851E0
1.869908705E2,-3.841461639E0
1.870008405E2,-3.103047180E0
1.870108095E2,-2.365231476E0
1.870207795E2,-1.667232971E0
1.870307485E2,-2.275268555E-1
1.870407185E2,1.850152588E0
1.870506875E2,4.693639526E0
1.870606575E2,7.390730896E0
1.870706275E2,7.868986359E0
1.870805965E2,7.394772491E0
1.870905665E2,9.513915710E0
1.871005355E2,5.242098999E0
1.871105055E2,-9.195378113E-1
1.871204745E2,9.726773071E-1
1.871304445E2,3.038681030E0
1.871404145E2,3.858675842E0
1.871503835E2,4.274660797E0
1.871603535E2,4.358636169E0
1.871703225E2,4.453389130E0
1.871802925E2,5.059029694E0
1.871902615E2,6.227499847E0
1.872002315E2,7.519762573E0
1.872102015E2,6.408473511E0
1.872201705E2,3.577560425E0
1.872301405E2,1.615889740E0
1.872401095E2,5.420228577E-1
1.872500795E2,2.624043274E-1
1.872600485E2,4.095483398E-1
1.872700185E2,6.765930176E-1
1.872799885E2,1.159339142E0
1.872899575E2,1.692081299E0
1.872999275E2,1.700912933E0
1.873098965E2,1.591789856E0
1.873198665E2,1.111438751E0
1.873298355E2,1.419947205E0
1.873398055E2,1.538650360E0
1.873497755E2,9.018745422E-1
1.873597445E2,4.605921936E-1
1.873697145E2,1.089733887E-1
1.873796835E2,-2.112107849E-1
1.873896522E2,-6.237528992E-1
1.873996212E2,-1.199006653E0
1.874095912E2,-1.721569977E0
1.874195612E2,-1.905238037E0
1.874295302E2,-6.581813049E-1
1.874395002E2,9.828561401E-1
1.874494692E2,2.301763458E0
1.874594392E2,2.816393280E0
1.874694082E2,3.340752869E0
1.874793782E2,3.652554474E0
1.874893482E2,3.847149811E0
1.874993172E2,3.969146118E0
1.875092872E2,3.968247986E0
1.875192562E2,3.727099457E0
1.875292262E2,3.065325623E0
1.875391952E2,1.964065704E0
1.875491652E2,1.257984009E0
1.875591352E2,4.543052673E-1
1.875691042E2,1.586700439E-1
1.875790742E2,-9.220825195E-2
1.875890432E2,-1.234931946E-1
1.875990132E2,-2.948867798E-2
1.876089822E2,-4.290078735E-1
1.876189522E2,-1.250649261E0
1.876289222E2,-2.285746765E0
1.876388912E2,-3.740421753E0
1.876488612E2,-4.729265442E0
1.876588302E2,-4.396208038E0
1.876688002E2,-2.760709076E0
1.876787692E2,-5.436694336E-1
1.876887392E2,1.550176392E0
1.876987092E2,3.260519714E0
1.877086782E2,4.152963867E0
1.877186482E2,5.139113159E0
1.877286172E2,5.262905731E0
1.877385872E2,4.207450562E0
1.877485562E2,2.965483246E0
1.877585262E2,3.034340057E0
1.877684962E2,1.806293793E0
1.877784652E2,-1.033600616E0
1.877884352E2,-1.982028351E0
1.877984042E2,-1.921404419E0
1.878083742E2,-1.852098541E0
1.878183442E2,-2.667003937E0
1.878283132E2,-3.599414978E0
1.878382832E2,-3.872596893E0
1.878482522E2,-2.483186188E0
1.878582222E2,7.644602966E-1
1.878681912E2,2.250719604E0
1.878781612E2,2.107168121E0
1.878881312E2,2.030677185E0
1.878981002E2,2.237247620E0
1.879080702E2,3.072810059E0
1.879180392E2,4.975653076E0
1.879280092E2,6.222709808E0
1.879379782E2,5.027295685E0
1.879479482E2,2.418969727E0
1.879579182E2,5.996530151E-1
1.879678872E2,6.057902527E-1
1.879778572E2,7.723937988E-1
1.879878262E2,3.150947571E-1
1.879977962E2,5.927673340E-2
1.880077652E2,-2.490820312E-1
1.880177352E2,-9.204359436E-1
1.880277052E2,-1.776505737E0
1.880376742E2,-2.647095337E0
1.880476442E2,-3.704346771E0
1.880576132E2,-5.064867554E0
1.880675832E2,-6.587800598E0
1.880775522E2,-7.970774689E0
1.880875222E2,-9.363777924E0
1.880974922E2,-1.096709381E1
1.881074612E2,-9.835746460E0
1.881174312E2,-6.733597412E0
1.881274002E2,-4.545148315E0
1.881373702E2,-2.633323975E0
1.881473392E2,-2.225571899E0
1.881573092E2,-1.838327179E0
1.881672792E2,-2.712359619E-1
1.881772482E2,9.699829102E-1
1.881872182E2,2.923121338E0
1.881971872E2,5.065615997E0
1.882071572E2,6.634054413E0
1.882171262E2,7.726183319E0
1.882270962E2,8.941506042E0
1.882370662E2,3.436853027E0
1.882470352E2,-1.269360352E-1
1.882570052E2,1.710792389E0
1.882669742E2,3.184777222E0
1.882769442E2,3.958967285E0
1.882869132E2,4.077071686E0
1.882968832E2,3.651506653E0
1.883068532E2,3.552113342E0
1.883168222E2,3.965403900E0
1.883267922E2,4.461023254E0
1.883367612E2,5.370082855E0
1.883467312E2,5.342240753E0
1.883567002E2,3.887565765E0
1.883666702E2,2.426603851E0
1.883766402E2,1.530716858E0
1.883866092E2,1.502874756E0
1.883965797E2,1.833237762E0
1.884065487E2,2.048041077E0
1.884165187E2,1.907633057E0
1.884264877E2,2.290985870E0
1.884364577E2,3.029250641E0
1.884464277E2,3.388653259E0
1.884563967E2,3.166515198E0
1.884663667E2,2.868484955E0
1.884763357E2,2.320474548E0
1.884863057E2,1.418300629E0
1.884962747E2,9.147477722E-1
1.885062447E2,7.017407227E-1
1.885162147E2,4.680766296E-1
1.885261837E2,-1.954934692E-1
1.885361537E2,-7.691006470E-1
1.885461227E2,-1.034498749E0
1.885560927E2,-8.252339172E-1
1.885660627E2,-4.228706360E-1
1.885760317E2,3.595523071E-1
1.885860017E2,1.367556152E0
1.885959707E2,2.495460663E0
1.886059407E2,3.345243530E0
1.886159097E2,3.647614746E0
1.886258797E2,3.402125244E0
1.886358497E2,2.935994568E0
1.886458187E2,2.680625610E0
1.886557887E2,2.987337799E0
1.886657577E2,2.894979858E0
1.886757277E2,2.009571075E0
1.886856967E2,1.263223114E0
1.886956667E2,2.646496582E-1
1.887056367E2,-7.578739929E-1
1.887156057E2,-1.234183502E0
1.887255757E2,-1.345551910E0
1.887355447E2,-1.438508606E0
1.887455147E2,-1.674418030E0
1.887554837E2,-2.227368164E0
1.887654537E2,-3.189417572E0
1.887754237E2,-4.441114655E0
1.887853927E2,-4.740043030E0
1.887953627E2,-3.455713806E0
1.888053317E2,-1.019230499E0
1.888153017E2,7.304809570E-1
1.888252707E2,2.227517853E0
1.888352407E2,3.211721191E0
1.888452107E2,3.957021332E0
1.888551797E2,4.249812469E0
1.888651497E2,3.456312561E0
1.888751187E2,2.073937225E0
1.888850887E2,2.044598236E0
1.888950577E2,1.646426239E0
1.889050277E2,1.144819336E0
1.889149977E2,4.592449951E-1
1.889249667E2,-2.109114075E-1
1.889349367E2,1.152603149E-2
1.889449057E2,5.060975647E-1
1.889548757E2,1.628613281E-1
1.889648447E2,1.863624573E-1
1.889748147E2,-4.610412598E-2
1.889847847E2,5.164260864E-1
1.889947537E2,2.669249268E0
1.890047237E2,2.672243042E0
1.890146927E2,2.024989014E0
1.890246627E2,1.273851013E0
1.890346317E2,1.010548553E0
1.890446017E2,2.045196991E0
1.890545717E2,2.574346619E0
1.890645407E2,2.178270264E0
1.890745107E2,1.241518250E0
1.890844797E2,5.475613403E-1
1.890944497E2,2.576142883E-1
1.891044187E2,5.207670593E-1
1.891143887E2,6.732998657E-1
1.891243587E2,6.882687378E-1
1.891343277E2,6.017486572E-1
1.891442977E2,9.475296021E-2
1.891542667E2,-9.966275024E-1
1.891642367E2,-1.989213409E0
1.891742067E2,-2.913391571E0
1.891841757E2,-4.008514252E0
1.891941457E2,-4.994513855E0
1.892041147E2,-5.061125336E0
1.892140847E2,-5.476212158E0
1.892240537E2,-6.131848755E0
1.892340237E2,-6.575526123E0
1.892439937E2,-6.638994141E0
1.892539627E2,-5.636379089E0
1.892639327E2,-4.780758362E0
1.892739017E2,-4.280947723E0
1.892838717E2,-3.705544281E0
1.892938407E2,-3.172353058E0
1.893038107E2,-2.500250702E0
1.893137807E2,-1.762884064E0
1.893237497E2,-6.527925110E-1
1.893337197E2,1.420096893E0
1.893436887E2,4.664001160E0
1.893536587E2,7.464826813E0
1.893636277E2,7.895032196E0
1.893735977E2,9.449549561E0
1.893835677E2,6.673721924E0
1.893935362E2,1.357227631E0
1.894035062E2,2.010618896E0
1.894134752E2,3.831282806E0
1.894234452E2,4.407135315E0
1.894334142E2,4.795577545E0
1.894433842E2,4.661007385E0
1.894533542E2,4.130809937E0
1.894633232E2,3.829187164E0
1.894732932E2,4.551285553E0
1.894832622E2,5.608986053E0
1.894932322E2,6.101461945E0
1.895032012E2,4.247567139E0
1.895131712E2,2.226919098E0
1.895231412E2,9.189390564E-1
1.895331102E2,1.514849854E-1
1.895430802E2,2.998265076E-1
1.895530492E2,2.063908081E0
1.895630192E2,2.817291412E0
1.895729882E2,2.421065369E0
1.895829582E2,1.899998932E0
1.895929282E2,1.213975525E0
1.896028972E2,5.701643372E-1
1.896128672E2,1.240919495E-1
1.896228362E2,2.149530029E-1
1.896328062E2,6.490502930E-1
1.896427752E2,1.261875916E-1
1.896527452E2,-5.486091614E-1
1.896627152E2,-5.167254639E-1
1.896726842E2,-7.744894409E-1
1.896826542E2,-1.237326965E0
1.896926232E2,-1.733694763E0
1.897025932E2,-1.937271423E0
1.897125622E2,-1.643282776E0
1.897225322E2,-1.173409882E0
1.897325022E2,-5.581892395E-1
1.897424712E2,2.047741699E-1
1.897524412E2,1.037342834E0
1.897624102E2,2.020797729E0
1.897723802E2,2.801424408E0
1.897823492E2,3.282523956E0
1.897923192E2,3.551514587E0
1.898022892E2,3.605552216E0
1.898122582E2,3.350482635E0
1.898222282E2,3.619772644E0
1.898321972E2,3.564687195E0
1.898421672E2,2.678380280E0
1.898521372E2,1.853745117E0
1.898621062E2,6.732998657E-1
1.898720762E2,-4.026626587E-1
1.898820452E2,-1.015637970E0
1.898920152E2,-1.164727936E0
1.899019842E2,-1.175804901E0
1.899119542E2,-1.196911011E0
1.899219242E2,-1.654808807E0
1.899318932E2,-2.649789734E0
1.899418632E2,-3.621568909E0
1.899518322E2,-3.770658875E0
1.899618022E2,-2.351460114E0
1.899717712E2,1.023870850E-1
1.899817412E2,2.083517303E0
1.899917112E2,3.610192566E0
1.900016802E2,5.036277008E0
1.900116502E2,5.773793335E0
1.900216192E2,5.249284058E0
1.900315892E2,4.791985016E0
1.900415582E2,4.209845581E0
1.900515282E2,3.129991150E0
1.900614982E2,2.047891388E0
1.900714672E2,2.020947418E0
1.900814372E2,1.283281403E0
1.900914062E2,-6.354286194E-1
1.901013762E2,-2.323618011E0
1.901113452E2,-3.087928619E0
1.901213152E2,-2.892584839E0
1.901312852E2,-2.072440338E0
1.901412542E2,-1.851799164E0
1.901512242E2,1.237925720E-1
1.901611932E2,1.136885834E0
1.901711632E2,1.179996185E0
1.901811322E2,7.039860535E-1
1.901911022E2,1.064735870E0
1.902010722E2,1.523831177E0
1.902110412E2,2.212998047E0
1.902210112E2,3.202739868E0
1.902309802E2,3.514691162E0
1.902409502E2,3.040327606E0
1.902509192E2,1.959575043E0
1.902608892E2,1.501527557E0
1.902708592E2,1.797611847E0
1.902808282E2,1.593586121E0
1.902907982E2,1.096170502E0
1.903007672E2,5.718109131E-1
1.903107372E2,-2.871029663E-1
1.903207072E2,-1.479673004E0
1.903306762E2,-2.640658722E0
1.903406462E2,-4.152365112E0
1.903506152E2,-5.899382172E0
1.903605852E2,-7.099736023E0
1.903705542E2,-7.834857330E0
1.903805242E2,-8.438551941E0
1.903904946E2,-8.637039185E0
1.904004636E2,-8.047565002E0
1.904104336E2,-6.938221893E0
1.904204026E2,-5.798641663E0
1.904303726E2,-5.056035919E0
1.904403416E2,-3.325783997E0
1.904503116E2,-1.881287842E0
1.904602816E2,-1.240769806E0
1.904702506E2,-4.364923096E-1
1.904802206E2,-2.261796570E-1
1.904901896E2,8.927435303E-1
1.905001596E2,2.354753265E0
1.905101286E2,3.854035492E0
1.905200986E2,5.314847717E0
1.905300686E2,8.232131195E0
1.905400376E2,5.213658142E0
1.905500076E2,-1.848655701E-1
1.905599766E2,1.616338806E0
1.905699466E2,3.954925690E0
1.905799156E2,5.397475891E0
1.905898856E2,5.888454895E0
1.905998556E2,5.593268738E0
1.906098246E2,4.825515289E0
1.906197946E2,4.957391052E0
1.906297636E2,5.914949799E0
1.906397336E2,7.032974854E0
1.906497026E2,6.793323212E0
1.906596726E2,4.268074493E0
1.906696426E2,2.274071045E0
1.906796116E2,1.303938446E0
1.906895816E2,2.198927307E-1
1.906995506E2,-8.975335693E-1
1.907095206E2,-1.286275177E0
1.907194896E2,-1.108145599E0
1.907294596E2,-2.017803955E-1
1.907394296E2,9.135502625E-1
1.907493986E2,8.402027893E-1
1.907593686E2,7.009922791E-1
1.907693376E2,1.194815369E0
1.907793076E2,2.008523254E0
1.907892766E2,2.549348602E0
1.907992466E2,1.899400177E0
1.908092166E2,5.643264771E-1
1.908191856E2,-4.111949158E-1
1.908291556E2,-8.982820129E-1
1.908391246E2,-1.255888367E0
1.908490946E2,-1.458716583E0
1.908590646E2,-1.424288177E0
1.908690336E2,-1.156495056E0
