"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.187825083E0,2.046244812E-1,1.525477753E0,-7.806266785E-1,1.725784333E0
2.197793083E0,9.999206543E-2,1.247356110E0,-3.044668579E-1,1.287864801E0
2.207761083E0,1.353186035E-1,1.045725403E0,9.285191345E-1,1.404991290E0
2.217730083E0,-1.312770081E-1,9.201365662E-1,2.208507385E0,2.396119743E0
2.227698083E0,1.414558411E-1,1.016536102E0,3.416495361E0,3.567323360E0
2.237666083E0,6.894662476E-1,1.267264709E0,4.874762878E0,5.083762059E0
2.247635083E0,8.635542297E-1,1.318009186E0,6.135291595E0,6.334404241E0
2.257603083E0,8.720864868E-1,1.324296112E0,6.380930786E0,6.574996025E0
2.267571083E0,1.157542877E0,1.554966431E0,6.414161682E0,6.700693710E0
2.277539083E0,1.409918060E0,1.739382935E0,6.561904449E0,6.933391085E0
2.287508083E0,1.731299744E0,1.840871887E0,7.026238861E0,7.466876230E0
2.297476083E0,2.343526611E0,1.737137604E0,8.314310303E0,8.811215571E0
2.307444083E0,3.070415039E0,1.077010345E0,9.865235138E0,1.038798653E1
2.317413083E0,3.981570282E0,6.691085815E-2,1.086755081E1,1.157415395E1
2.327381083E0,4.451742554E0,-9.014254761E-1,1.139670044E1,1.226847018E1
2.337349083E0,5.381309509E0,-1.447789307E0,1.206371338E1,1.328863298E1
2.347318083E0,6.694828033E0,-1.403182068E0,1.313189209E1,1.480662798E1
2.357286083E0,8.370593262E0,2.414479065E-1,1.416594177E1,1.645597262E1
2.367254083E0,9.915530548E0,2.762804718E0,1.625739258E1,1.924197623E1
2.377222083E0,1.099748062E1,3.938609619E0,2.042188248E1,2.352680407E1
2.387191083E0,1.247101639E1,4.035308533E0,2.520578430E1,2.841023631E1
2.397159083E0,1.393886398E1,3.763473816E0,2.912897598E1,3.251081214E1
2.407126833E0,1.410007874E1,2.824925537E0,3.038246933E1,3.361378984E1
2.417095833E0,1.244497055E1,1.930685120E0,2.889815598E1,3.152313842E1
2.427063833E0,1.034199371E1,1.352736969E0,2.564077972E1,2.768097390E1
2.437031833E0,8.649762726E0,8.384065247E-1,2.166893921E1,2.334661104E1
2.447000833E0,7.150031433E0,5.114863586E-1,1.778451691E1,1.917481706E1
2.456968833E0,5.940247192E0,2.827619934E-1,1.439466614E1,1.557475214E1
2.466936833E0,4.530179443E0,2.618055725E-1,1.144160706E1,1.230859212E1
2.476904833E0,3.361709290E0,5.607339478E-1,8.670569458E0,9.316345133E0
2.486873833E0,2.888094177E0,6.105802917E-1,6.420747986E0,7.066816891E0
2.496841833E0,2.220183105E0,3.477268982E-1,4.792284393E0,5.293025290E0
2.506809833E0,1.367107086E0,1.002914429E-1,3.774101715E0,4.015331109E0
2.516778833E0,2.865042114E-1,-4.390370178E-1,3.290607147E0,3.332106475E0
2.526746833E0,-1.036594391E0,-9.759704590E-1,2.862198029E0,3.196752074E0
2.536714833E0,-2.414778442E0,-1.295855255E0,2.163151703E0,3.491363782E0
2.546682833E0,-3.472628632E0,-1.572480011E0,1.211131439E0,3.999835292E0
2.556651833E0,-3.729644165E0,-1.632505188E0,4.071533203E-1,4.091588031E0
2.566619833E0,-3.298241272E0,-1.218166809E0,1.905537415E-1,3.521169776E0
2.576587833E0,-2.710713043E0,-5.653742981E-1,1.279838562E-1,2.772001654E0
2.586556833E0,-1.830693054E0,2.215393066E-2,-3.709286499E-1,1.868024603E0
2.596524833E0,-9.490264893E-1,4.882846069E-1,-9.830058289E-1,1.450990556E0
2.606492833E0,-1.862127686E-1,8.650511169E-1,-1.382974091E0,1.641830066E0
2.616461833E0,4.923262024E-1,1.161434784E0,-1.480571136E0,1.945098130E0
2.626429833E0,9.919871521E-1,1.293759613E0,-1.234183502E0,2.044764378E0
2.636397833E0,1.456321564E0,1.535506897E0,-3.065625000E-1,2.138371926E0
2.646365833E0,1.695973206E0,1.645827484E0,1.035247192E0,2.580079450E0
2.656334833E0,1.977687378E0,1.611997833E0,2.000290375E0,3.242058908E0
2.666302833E0,2.119592285E0,1.826801147E0,2.918331299E0,4.043084399E0
2.676270833E0,1.971999207E0,2.019001465E0,3.635040894E0,4.602028909E0
2.686239833E0,2.089355164E0,2.226320343E0,4.285139008E0,5.261589454E0
2.696207833E0,2.606679382E0,2.558030548E0,5.024601288E0,6.211675763E0
2.706175833E0,2.955005035E0,2.937192078E0,6.301595764E0,7.554419980E0
2.716143833E0,3.036435699E0,3.076252899E0,7.720195770E0,8.847863945E0
2.726112833E0,3.216361542E0,2.816692657E0,9.116941223E0,1.006962543E1
2.736080833E0,3.364403687E0,2.093097382E0,1.058059753E1,1.129819955E1
2.746048833E0,3.583997040E0,1.230590973E0,1.209245361E1,1.267228564E1
2.756017833E0,4.432881775E0,7.030879211E-1,1.312410828E1,1.387036378E1
2.765985833E0,5.840105438E0,5.920188904E-1,1.298594559E1,1.425103858E1
2.775953833E0,7.385491791E0,5.230123901E-1,1.283371216E1,1.481631529E1
2.785922833E0,9.236243134E0,-2.727328491E-1,1.326526474E1,1.616631742E1
2.795890833E0,1.114701965E1,-1.773511963E0,1.369606888E1,1.774777999E1
2.805858833E0,1.275692184E1,-3.409909058E0,1.489447678E1,1.990507406E1
2.815826833E0,1.384261414E1,-3.821403351E0,1.681677933E1,2.211391319E1
2.825795833E0,1.486813156E1,-2.559078369E0,1.959335541E1,2.472872407E1
2.835763833E0,1.624047775E1,-1.046024780E0,2.311687820E1,2.827078604E1
2.845731833E0,1.768991364E1,-1.546284485E-1,2.631093613E1,3.170524112E1
2.855700833E0,1.863265320E1,-1.525328064E-1,2.814432358E1,3.375354768E1
2.865668833E0,1.807715836E1,-1.433119812E0,2.784629333E1,3.323031055E1
2.875636833E0,1.612626526E1,-3.020718384E0,2.606769196E1,3.080106710E1
2.885605833E0,1.371837250E1,-3.934717712E0,2.361743729E1,2.759454822E1
2.895573833E0,1.145163620E1,-3.817212067E0,2.077694412E1,2.402899263E1
2.905541833E0,9.250762939E0,-3.015030212E0,1.781086212E1,2.029516769E1
2.915509833E0,7.474706268E0,-2.059267731E0,1.509640686E1,1.697095511E1
2.925478833E0,6.289920044E0,-1.084345093E0,1.334055817E1,1.478882655E1
2.935446833E0,4.760849762E0,-1.817221069E-1,1.160431870E1,1.254427861E1
2.945414833E0,3.186723175E0,4.712200928E-1,9.365723877E0,9.904243369E0
2.955383833E0,1.543889465E0,5.920188904E-1,6.997049561E0,7.189769370E0
2.965351833E0,1.796264648E-2,6.060896301E-1,4.866529999E0,4.904159615E0
2.975319833E0,-1.461261292E0,5.673202515E-1,2.870430908E0,3.270552007E0
2.985288833E0,-2.412383423E0,4.438270569E-1,5.071453857E-1,2.504750023E0
2.995256833E0,-2.797233124E0,4.432283020E-1,-1.847308502E0,3.381347835E0
3.005224833E0,-2.734363861E0,4.864883423E-1,-3.801195374E0,4.707706756E0
3.015192833E0,-2.466720428E0,6.656657410E-1,-5.437442780E0,6.007795314E0
3.025161833E0,-2.011816406E0,1.060095520E0,-6.626120911E0,7.005475436E0
3.035129833E0,-1.305285645E0,1.460961914E0,-6.985822906E0,7.255336106E0
3.045097833E0,-4.670288086E-1,1.557511139E0,-6.631809082E0,6.828239052E0
3.055066833E0,2.754272461E-1,1.535955963E0,-5.187911682E0,5.417513130E0
3.065034833E0,6.740483093E-1,1.376088409E0,-2.952160950E0,3.326141113E0
3.075002833E0,9.419911194E-1,1.015937347E0,-1.318907318E0,1.912849308E0
3.084970833E0,1.070873108E0,5.587879944E-1,-9.595046997E-2,1.211701171E0
3.094939833E0,1.076411591E0,1.944456482E-1,1.298849030E0,1.698081218E0
3.104907833E0,9.804611206E-1,-8.711883545E-2,2.696791992E0,2.870815346E0
3.114875833E0,1.011446686E0,-2.239343262E-1,3.710484009E0,3.852384010E0
3.124844833E0,8.978329468E-1,-2.863545227E-1,4.240831146E0,4.344278044E0
3.134812833E0,7.319778442E-1,-3.420387268E-1,4.501289520E0,4.573225273E0
3.144780833E0,7.408094788E-1,-1.941462708E-1,4.803810425E0,4.864471817E0
3.154749833E0,9.255253601E-1,7.649093628E-2,5.304519196E0,5.385199342E0
3.164717833E0,1.004261627E0,3.059637451E-1,6.064189453E0,6.154392655E0
3.174685833E0,1.151555328E0,4.999603271E-1,6.801556091E0,6.916444554E0
3.184653833E0,1.459015961E0,5.378315735E-1,7.663164368E0,7.819340030E0
3.194622833E0,1.907932434E0,3.779640198E-1,8.612939301E0,8.829823688E0
3.204590833E0,2.588866425E0,3.155438232E-1,1.000070343E1,1.033517617E1
3.214558833E0,3.703748016E0,1.585203552E-1,1.151136200E1,1.209356578E1
3.224527833E0,5.078938293E0,2.502795410E-1,1.241518250E1,1.341622191E1
