"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.897863833E0,-5.724396057E0,-8.003107452E0,1.511107635E0,9.954992988E0
2.907833833E0,-5.775290222E0,-7.579188995E0,1.472937012E0,9.641972123E0
2.917804833E0,-5.973478088E0,-7.251670074E0,1.331481171E0,9.489046393E0
2.927774833E0,-6.417454834E0,-7.083569641E0,1.170116730E0,9.629634394E0
2.937744833E0,-7.013066254E0,-7.048093414E0,9.544152832E-1,9.988474738E0
2.947715833E0,-7.774832153E0,-7.087012482E0,7.024891663E-1,1.054358819E1
2.957685833E0,-8.469238129E0,-7.099286957E0,3.643423462E-1,1.105715222E1
2.967655833E0,-8.935368805E0,-7.016958160E0,-5.658233643E-2,1.136141360E1
2.977626833E0,-9.474098511E0,-6.796167297E0,-5.757028198E-1,1.167381113E1
2.987596833E0,-9.957742767E0,-6.597680054E0,-1.278341675E0,1.201333345E1
2.997566833E0,-1.008437943E1,-6.422095184E0,-2.123783569E0,1.214283623E1
3.007537833E0,-9.881251831E0,-6.278094635E0,-3.006048889E0,1.208676714E1
3.017507833E0,-9.493108978E0,-6.121370544E0,-3.892056427E0,1.194731763E1
3.027477833E0,-8.982820129E0,-5.939798126E0,-4.647086334E0,1.172892453E1
3.037448833E0,-8.397686920E0,-5.647006989E0,-5.176235962E0,1.136676085E1
3.047418833E0,-7.784412231E0,-5.228926392E0,-5.364694061E0,1.080364232E1
3.057388833E0,-7.239545288E0,-4.798870697E0,-5.272934875E0,1.016090636E1
3.067359833E0,-6.868466949E0,-4.405638428E0,-4.872218170E0,9.503893838E0
3.077329833E0,-6.772965546E0,-4.152664490E0,-4.260290680E0,9.014863356E0
3.087299833E0,-6.849606171E0,-3.990551605E0,-3.559298401E0,8.689661208E0
3.097270833E0,-6.964716797E0,-4.034111023E0,-2.998564453E0,8.589104760E0
3.107240833E0,-7.020700378E0,-4.122577057E0,-2.628833313E0,8.555503491E0
3.117210833E0,-6.999145203E0,-4.078418884E0,-2.396666107E0,8.447812888E0
3.127181833E0,-6.908583527E0,-4.015250244E0,-2.379900970E0,8.337546971E0
3.137151833E0,-6.839577026E0,-4.047583008E0,-2.461631012E0,8.319998158E0
3.147121833E0,-6.757098541E0,-4.143234100E0,-2.521057434E0,8.317481596E0
3.157092833E0,-6.726112976E0,-4.284839630E0,-2.594105530E0,8.386288209E0
3.167062833E0,-6.715634766E0,-4.550237732E0,-2.686912537E0,8.545403016E0
